resource_url,http_status,content_type,live_bucket
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2025/02/INBO2025-Question-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/about-olympiads/performance/,200,text/html; charset=utf-8,200_html
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/ino20/INChO2020-Questions-en.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2022/03/IOQA2022-PartII-Questions-en.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2021/02/IOQA2021-PartII-Questions-en.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/ino20/INAO2020-Questions-en.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2023/01/INJSO2023-Question.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2023/01/INBO2023-Questions-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2024/02/INBO2024-Question-en.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2023/01/INBO2023-Questions-en.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2018/05/INBO2019-Question.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/ino20/INBO2020-Questions-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2025/02/INChO2025-Question.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2024/02/INChO2024-Question-1.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2021/02/IOQC2021-PartII-Questions-en.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2022/03/IOQJS2022-PartII-Questions-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2022/03/IOQJS2022-PartII-Questions-en.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/ino20/INJSO2020-Questions-en.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2018/05/INJSO2019-Question.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2018/05/INAO2019-Question-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2025/02/INPhO2025-Question.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2024/02/INBO2024-Question-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2024/02/INPHO2024-Question.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2021/02/IOQP2021-PartII-Questions-en.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2022/03/IOQP2022-PartII-Questions-en.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2018/05/INCHO2019-Question-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2021/02/IOQP2021-PartII-Questions-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2020/02/INPHO2020-Questions-en.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2018/05/INPhO2019-Question.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2018/05/INAO2019-Question.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2023/01/INJSO2023-Question-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/inaoSr2010-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2025/02/INAO2025-Question-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2024/02/INAO2024-Question-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/inaoSr2009-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2023/01/INAO2023-Question-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2022/03/IOQA2022-PartII-Questions-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2021/02/IOQA2021-PartII-Questions-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2017/01/INBO2017-Question.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/inbo2014-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2019/08/Theory_Paper-INBO2011.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/ino20/INAO2020-Questions-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/inbo2015-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2020/02/INPhO2020-Questions-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2021/01/IOQJS2021-PartII-Questions-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2022/03/IOQB2022-PartII-Questions-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2021/02/IOQB2021-PartII-Questions-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2018/05/INBO2019-Question-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/incho2014-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2025/02/INChO2025-Question-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2024/02/INChO2024-Question-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2021/02/IOQC2021-PartII-Questions-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2020/03/INChO2020-Questions-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/ino20/INJSO2020-Questions-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2017/01/INJSO2017-Question.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2018/03/INChO-2008.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2018/05/INJSO2019-Question-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2025/02/INPhO2025-Question-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/incho2013-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2024/02/INPHO2024-Question-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2023/01/INPhO2023-Question-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2022/03/IOQP2022-PartII-Questions-en-1.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/injso2016-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2017/09/INJSO2018-Question.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2018/05/INPhO2019-Question-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2023/01/INChO2023-Question-hi.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/injso2014-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2017/09/INAO2018-Question.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/inaoJr2010-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/inpho2013-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/inaoJr2009-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2017/01/INChO-2016.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2017/09/INBO2018-Question.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2017/09/INPhO2018-Question.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/inbo2016-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/inbo2013-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/inpho2015-Q-S.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/incho2012-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/inbo2012-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/inbo2010-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/rmo2001.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/inbo2009-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/inbo2005-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/rmo-2005.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2017/09/INChO2018-Question.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2017/01/INChO2017-Question.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/rmo-2008.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/incho2015-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/inpho2012-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2017/02/INPhO2017-Solution-20170215.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2017/10/rmo2017.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2017/11/INChO-2011.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/incho2010-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2018/03/INCHO-2009-paper.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/rmo-2004.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2025/12/RMO-2025-solutions.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2024/11/Official-Solutions-for-RMO-2024.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/injso2015-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/injso2013-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/injso2012-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/11/1sol.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/injso2011-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/injso2010-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/injso2009-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2023/10/rmo-combined.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/inpho2011-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/inpho2010-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/inpho2009-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/inpho2008-Q.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/inpho2016-Q-S.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/inpho2014-Q-S.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/rmo-sol-2002.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/rmo-2006.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/rmo-2007.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/rmo-sol-2000.pdf,404,,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/rmo-2009.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/rmo-2010.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/rmo-2011-solutions.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/sol-crmo-14-1.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/rmo-2012-mumbai-region.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/crmo-14-5.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/rmo-2013-mumbai-region.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/crmo-15-5.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2019/10/rmoengfirst2019.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2026_QP_Biology.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/GS-2026_Advertisement.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2025_QP_Biology.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2023_QP_BIO.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2024_QP_Bio_JGEEBILS.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2022_QP_BIO.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2020_QP_BIO.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2019_QP_BIO.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2021_QP_BIO.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2016_QP_BIO.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2017_QP_BIO.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2018_QP_BIO.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2015_QP_BIO.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2014_QP_BIO.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2013_QP_BIO.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2012_QP_BIO.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2011_QP_Biology.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2010-QP-BIO.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2026_QP_Chemistry.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2025_QP_Chemistry.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2024_QP_Chemistry.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2023_QP_CHM.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2022_QP_CHM.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2021_QP_CHM.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2020_QP_CHM.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2019_QP_CHM.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2011_QP_Chemistry.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2010-QP-CHM.PDF,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2017_QP_CHM_X.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2018_QP_CHM_X.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2016_QP_CHM_X.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2015_QP_CHM_X.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2014_QP_CHM_X.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2013_QP_CHM_X.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2012_QP_CHM_X.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2017_QP_CHM_Y.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/wp-content/uploads/2023/10/KVJNV_Bilingual.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2018_QP_CHM_Y.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2015_QP_CHM_Y.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2016_QP_CHM_Y.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2014_QP_CHM_Y.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2013_QP_CHM_Y.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2023_QP_CSS.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2012_QP_CHM_Y.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2022_QP_CSS.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2021_QP_CSS.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2020_QP_CSS.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2019_QP_CS.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2018_QP_CSS.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/08/sample-OMR-sheet-marking.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2017_QP_CSS.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2014_QP_CSS.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2016_QP_CSS.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2015_QP_CSS.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2013_QP_CSS.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2012_QP_CSS.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2026_QP_CS_LIDS.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2011_QP_Computer.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2010-QP-CSS.PDF,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2025_QP_CS_LIDS.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/gate_jest_csir.php,200,text/html; charset=utf-8,200_html
https://www.tifr.res.in/academics/gs_final_keys.php,200,text/html; charset=utf-8,200_html
https://www.tifr.res.in/academics/docs/past_QP/GS2024_QP_CS.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/D-8-2025-26_Constitutio_of_Examination_Board_TIFR_GS_Programme.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2024_QP_LIDS.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2022_QP_WLBIO.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/08/sample-prmo-questions.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2018_QP_WLBIO.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/about-olympiads/stages/,200,text/html; charset=utf-8,200_html
https://www.tifr.res.in/academics/docs/past_QP/GS2010-QP-BIO-M.SC.-WILDLIFE.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2026_QP_Mathematics.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2025_QP_Mathematics.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2024_QP_Maths.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2023_QP_MTH.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2022_QP_MTH.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2021_QP_MTH.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2020_QP_MTH.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2019_QP_MTH.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2018_QP_MTH.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2017_QP_MTH.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2016_QP_MTH.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2015_QP_MTH.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2014_QP_MTH.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2013_QP_MTH.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2012_QP_MTH.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2011_QP_Maths.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2020_QP_WLBIO.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2016_QP_WLBIO.pdf,404,,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2010-QP-MTH.PDF,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2026_QP_Mathematics_PhD_CAM.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2025_QP_Mathematics_PhD_CAM.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2023_QP_PHY.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2022_QP_PHY.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/olympiads/wp-content/uploads/2016/09/sol-crmo15-4.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2011_QP_Physics.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2010-QP-PHY.PDF,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2026_QP_Physics_I-PhD.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2025_QP_Physics_IPhd.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2024_QP_Phys_IPhD.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2026_QP_Physics_PhD.pdf,200,application/pdf,200_pdf
https://olympiads.hbcse.tifr.res.in/science-olympiad-2025-2026/,200,text/html; charset=utf-8,200_html
https://www.tifr.res.in/academics/docs/past_QP/GS2025_QP_Physics_PhD.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2024_QP_Phys_PhD.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2019_QP_PHY_IPHD.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2019_QP_PHY_PHD.pdf,200,application/pdf,200_pdf
https://www.tifr.res.in/academics/docs/past_QP/GS2018_PHY_X.pdf,200,application/pdf,200_pdf
