resource_url,resource_title,country,track,source_type,source_title,language,suggested_class
https://gate2026.iitg.ac.in/doc/download/2025_Key/XHC1_Keys.pdf,XH-C1,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025_Key/XHC2_Keys.pdf,XH-C2,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025_Key/XHC3_Keys.pdf,XH-C3,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025_Key/XHC4_Keys.pdf,XH-C4,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025_Key/XHC5_Keys.pdf,XH-C5,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025_Key/XHC6_Keys.pdf,XH-C6,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025_Key/XL_Keys.pdf,XL,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://bmos.ukmt.org.uk/home/bmo1-2005.pdf,1 December 2004,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2007.pdf,1 December 2006,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2018.pdf,1 December 2017,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2005.pdf,1 February 2005,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/fist-1989.pdf,1 March 1989,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo-1983.pdf,10 March 1983,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/fist-1979.pdf,10 May 1979,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2003.pdf,11 December 2002,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-1993.pdf,11 February 1993,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/fist-1977.pdf,11 May 1977,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/fist-1983.pdf,11 May 1983,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2000.pdf,12 January 2000,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/fist-1978.pdf,12 May 1978,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo-1989.pdf,13 December 1988,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-1992.pdf,13 February 1992,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-1993.pdf,13 January 1993,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-1999.pdf,13 January 1999,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo-1980.pdf,13 March 1980,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo-1984.pdf,13 March 1984,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/fist-1982.pdf,13 May 1982,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-1998.pdf,14 January 1998,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo-1979.pdf,14 March 1979,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/fist-1986.pdf,14 March 1986,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/fist-1981.pdf,14 May 1981,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-1996.pdf,15 February 1996,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-1992.pdf,15 January 1992,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-1997.pdf,15 January 1997,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/fist-1985.pdf,15 March 1985,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2024.pdf,15 November 2023,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-1995.pdf,16 February 1995,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo-1991.pdf,16 January 1991,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2023.pdf,16 November 2022,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo-1990.pdf,17 January 1990,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-1996.pdf,17 January 1996,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2001.pdf,17 January 2001,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo-1977.pdf,17 March 1977,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/fist-1972.pdf,17 May 1972,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-1995.pdf,18 January 1995,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo-1982.pdf,18 March 1982,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-1994.pdf,19 January 1994,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo-1981.pdf,19 March 1981,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2026.pdf,19 November 2025,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo-1973.pdf,1973,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo-1974.pdf,1974,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/fist-1974.pdf,1974,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2011.pdf,2 December 2010,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2012.pdf,2 December 2011,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2017.pdf,2 December 2016,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2022.pdf,2 December 2021,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo-1987.pdf,20 March 1987,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo-1988.pdf,20 November 1987,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2025.pdf,20 November 2024,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2026.pdf,21 January 2026,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo-1978.pdf,21 March 1978,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2025.pdf,22 January 2025,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2000.pdf,23 February 2000,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/fist-1984.pdf,23 March 1984,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-1994.pdf,24 February 1994,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2004.pdf,24 February 2004,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2019.pdf,24 January 2019,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2024.pdf,24 January 2024,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo-1975.pdf,24 March 1975,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo-1976.pdf,24 March 1976,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-1999.pdf,25 February 1999,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2003.pdf,25 February 2003,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2018.pdf,25 January 2018,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2023.pdf,25 January 2023,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-1998.pdf,26 February 1998,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2002.pdf,26 February 2002,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2012.pdf,26 January 2012,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2017.pdf,26 January 2017,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2021.pdf,26 November 2020,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-1997.pdf,27 February 1997,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2001.pdf,27 February 2001,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2011.pdf,27 January 2011,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2022.pdf,27 January 2022,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2016.pdf,27 November 2015,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/fist-1991.pdf,28 February 1991,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2010.pdf,28 January 2010,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2016.pdf,28 January 2016,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2021.pdf,28 January 2021,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2015.pdf,28 November 2014,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2009.pdf,29 January 2009,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2015.pdf,29 January 2015,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2014.pdf,29 November 2013,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2020.pdf,29 November 2019,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2004.pdf,3 December 2003,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2010.pdf,3 December 2009,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2007.pdf,30 January 2007,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2014.pdf,30 January 2014,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2020.pdf,30 January 2020,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2006.pdf,30 November 2005,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2008.pdf,30 November 2007,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2013.pdf,30 November 2012,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2019.pdf,30 November 2018,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2006.pdf,31 January 2006,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2008.pdf,31 January 2008,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo2-2013.pdf,31 January 2013,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2009.pdf,4 December 2008,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo-1986.pdf,4 March 1986,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2002.pdf,5 December 2001,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/fist-1988.pdf,5 February 1988,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo-1985.pdf,5 March 1985,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/fist-1975.pdf,5 May 1975,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/fist-1976.pdf,5 May 1976,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/fist-1990.pdf,7 March 1990,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/fist-1980.pdf,8 May 1980,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2005-histogram.pdf,histogram of distribution of marks,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2020-report.pdf,markers’ report,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2021-report.pdf,markers’ report,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2022-report.pdf,markers’ report,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2023-report.pdf,markers’ report,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2024-report.pdf,markers’ report,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2025-report.pdf,markers’ report,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2026-report.pdf,markers’ report,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmomarking.pdf,notes on BMO marking,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2017-report.pdf,report for schools,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://bmos.ukmt.org.uk/home/bmo1-2018-report.pdf,report for schools,United Kingdom,EM/DM,contest archive,British Mathematical Olympiad,English,Contest paper
https://www.act.org/content/dam/act/unsecured/documents/Preparing-for-the-ACT-Spanish.pdf,Prueba de práctica libre,United States,GA,admissions practice,ACT free practice tests,English,Practice and quizzes
